case,forecast_method,information_available_through_delivery_timestamp,commitment_protocol,delivery_timestamp,lead_hour,forecast_price,realized_price,error
DK2 day-ahead block,persistence,2019-09-28 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-09-29 21:00:00+00:00,22,29.85,29.7,0.15000000000000213
DK2 day-ahead block,persistence,2019-09-28 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-09-29 22:00:00+00:00,23,0.04,28.76,-28.720000000000002
DK2 day-ahead block,persistence,2019-09-28 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-09-29 23:00:00+00:00,24,1.19,27.32,-26.13
DK2 day-ahead block,persistence,2019-09-29 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-09-30 00:00:00+00:00,1,12.79,26.83,-14.04
DK2 day-ahead block,persistence,2019-09-29 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-09-30 01:00:00+00:00,2,13.15,27.13,-13.979999999999999
DK2 day-ahead block,persistence,2019-09-29 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-09-30 02:00:00+00:00,3,13.96,27.97,-14.009999999999998
DK2 day-ahead block,persistence,2019-09-29 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-09-30 03:00:00+00:00,4,13.08,31.21,-18.130000000000003
DK2 day-ahead block,persistence,2019-09-29 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-09-30 04:00:00+00:00,5,18.11,33.41,-15.299999999999997
DK2 day-ahead block,persistence,2019-09-29 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-09-30 05:00:00+00:00,6,23.09,45.33,-22.24
DK2 day-ahead block,persistence,2019-09-29 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-09-30 06:00:00+00:00,7,24.96,40.33,-15.369999999999997
DK2 day-ahead block,persistence,2019-09-29 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-09-30 07:00:00+00:00,8,31.5,34.16,-2.6599999999999966
DK2 day-ahead block,persistence,2019-09-29 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-09-30 08:00:00+00:00,9,32.01,34.33,-2.3200000000000003
DK2 day-ahead block,persistence,2019-09-29 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-09-30 09:00:00+00:00,10,31.9,33.83,-1.9299999999999997
DK2 day-ahead block,persistence,2019-09-29 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-09-30 10:00:00+00:00,11,31.8,33.81,-2.0100000000000016
DK2 day-ahead block,persistence,2019-09-29 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-09-30 11:00:00+00:00,12,31.63,33.73,-2.099999999999998
DK2 day-ahead block,persistence,2019-09-29 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-09-30 12:00:00+00:00,13,31.65,33.57,-1.9200000000000017
DK2 day-ahead block,persistence,2019-09-29 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-09-30 13:00:00+00:00,14,31.55,33.28,-1.7300000000000004
DK2 day-ahead block,persistence,2019-09-29 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-09-30 14:00:00+00:00,15,31.72,33.49,-1.7700000000000031
DK2 day-ahead block,persistence,2019-09-29 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-09-30 15:00:00+00:00,16,32.44,34.52,-2.0800000000000054
DK2 day-ahead block,persistence,2019-09-29 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-09-30 16:00:00+00:00,17,33.45,34.83,-1.3799999999999955
DK2 day-ahead block,persistence,2019-09-29 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-09-30 17:00:00+00:00,18,34.13,35.13,-1.0
DK2 day-ahead block,persistence,2019-09-29 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-09-30 18:00:00+00:00,19,33.83,35.03,-1.2000000000000028
DK2 day-ahead block,persistence,2019-09-29 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-09-30 19:00:00+00:00,20,32.91,34.38,-1.470000000000006
DK2 day-ahead block,persistence,2019-09-29 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-09-30 20:00:00+00:00,21,31.94,33.67,-1.7300000000000004
DK2 day-ahead block,persistence,2019-09-29 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-09-30 21:00:00+00:00,22,29.7,32.2,-2.5000000000000036
DK2 day-ahead block,persistence,2019-09-29 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-09-30 22:00:00+00:00,23,28.76,32.08,-3.3199999999999967
DK2 day-ahead block,persistence,2019-09-29 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-09-30 23:00:00+00:00,24,27.32,31.26,-3.9400000000000013
DK2 day-ahead block,persistence,2019-09-30 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-01 00:00:00+00:00,1,26.83,30.04,-3.210000000000001
DK2 day-ahead block,persistence,2019-09-30 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-01 01:00:00+00:00,2,27.13,30.2,-3.0700000000000003
DK2 day-ahead block,persistence,2019-09-30 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-01 02:00:00+00:00,3,27.97,30.13,-2.16
DK2 day-ahead block,persistence,2019-09-30 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-01 03:00:00+00:00,4,31.21,33.01,-1.7999999999999972
DK2 day-ahead block,persistence,2019-09-30 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-01 04:00:00+00:00,5,33.41,47.47,-14.060000000000002
DK2 day-ahead block,persistence,2019-09-30 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-01 05:00:00+00:00,6,45.33,50.98,-5.649999999999999
DK2 day-ahead block,persistence,2019-09-30 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-01 06:00:00+00:00,7,40.33,51.05,-10.719999999999999
DK2 day-ahead block,persistence,2019-09-30 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-01 07:00:00+00:00,8,34.16,49.63,-15.470000000000006
DK2 day-ahead block,persistence,2019-09-30 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-01 08:00:00+00:00,9,34.33,46.86,-12.530000000000001
DK2 day-ahead block,persistence,2019-09-30 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-01 09:00:00+00:00,10,33.83,44.92,-11.090000000000003
DK2 day-ahead block,persistence,2019-09-30 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-01 10:00:00+00:00,11,33.81,42.17,-8.36
DK2 day-ahead block,persistence,2019-09-30 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-01 11:00:00+00:00,12,33.73,41.04,-7.310000000000002
DK2 day-ahead block,persistence,2019-09-30 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-01 12:00:00+00:00,13,33.57,43.03,-9.46
DK2 day-ahead block,persistence,2019-09-30 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-01 13:00:00+00:00,14,33.28,43.02,-9.740000000000002
DK2 day-ahead block,persistence,2019-09-30 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-01 14:00:00+00:00,15,33.49,42.88,-9.39
DK2 day-ahead block,persistence,2019-09-30 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-01 15:00:00+00:00,16,34.52,50.08,-15.559999999999995
DK2 day-ahead block,persistence,2019-09-30 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-01 16:00:00+00:00,17,34.83,54.19,-19.36
DK2 day-ahead block,persistence,2019-09-30 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-01 17:00:00+00:00,18,35.13,54.99,-19.86
DK2 day-ahead block,persistence,2019-09-30 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-01 18:00:00+00:00,19,35.03,52.92,-17.89
DK2 day-ahead block,persistence,2019-09-30 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-01 19:00:00+00:00,20,34.38,50.02,-15.64
DK2 day-ahead block,persistence,2019-09-30 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-01 20:00:00+00:00,21,33.67,45.06,-11.39
DK2 day-ahead block,persistence,2019-09-30 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-01 21:00:00+00:00,22,32.2,35.44,-3.239999999999995
DK2 day-ahead block,persistence,2019-09-30 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-01 22:00:00+00:00,23,32.08,32.49,-0.4100000000000037
DK2 day-ahead block,persistence,2019-09-30 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-01 23:00:00+00:00,24,31.26,31.0,0.26000000000000156
DK2 day-ahead block,persistence,2019-10-01 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-02 00:00:00+00:00,1,30.04,30.94,-0.9000000000000021
DK2 day-ahead block,persistence,2019-10-01 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-02 01:00:00+00:00,2,30.2,31.32,-1.120000000000001
DK2 day-ahead block,persistence,2019-10-01 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-02 02:00:00+00:00,3,30.13,32.2,-2.070000000000004
DK2 day-ahead block,persistence,2019-10-01 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-02 03:00:00+00:00,4,33.01,33.8,-0.7899999999999991
DK2 day-ahead block,persistence,2019-10-01 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-02 04:00:00+00:00,5,47.47,48.61,-1.1400000000000006
DK2 day-ahead block,persistence,2019-10-01 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-02 05:00:00+00:00,6,50.98,52.79,-1.8100000000000023
DK2 day-ahead block,persistence,2019-10-01 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-02 06:00:00+00:00,7,51.05,52.63,-1.5800000000000054
DK2 day-ahead block,persistence,2019-10-01 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-02 07:00:00+00:00,8,49.63,51.75,-2.1199999999999974
DK2 day-ahead block,persistence,2019-10-01 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-02 08:00:00+00:00,9,46.86,50.0,-3.1400000000000006
DK2 day-ahead block,persistence,2019-10-01 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-02 09:00:00+00:00,10,44.92,48.04,-3.1199999999999974
DK2 day-ahead block,persistence,2019-10-01 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-02 10:00:00+00:00,11,42.17,41.4,0.7700000000000031
DK2 day-ahead block,persistence,2019-10-01 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-02 11:00:00+00:00,12,41.04,36.58,4.460000000000001
DK2 day-ahead block,persistence,2019-10-01 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-02 12:00:00+00:00,13,43.03,35.22,7.810000000000002
DK2 day-ahead block,persistence,2019-10-01 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-02 13:00:00+00:00,14,43.02,34.92,8.100000000000001
DK2 day-ahead block,persistence,2019-10-01 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-02 14:00:00+00:00,15,42.88,35.17,7.710000000000001
DK2 day-ahead block,persistence,2019-10-01 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-02 15:00:00+00:00,16,50.08,40.49,9.589999999999996
DK2 day-ahead block,persistence,2019-10-01 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-02 16:00:00+00:00,17,54.19,48.01,6.18
DK2 day-ahead block,persistence,2019-10-01 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-02 17:00:00+00:00,18,54.99,51.61,3.3800000000000026
DK2 day-ahead block,persistence,2019-10-01 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-02 18:00:00+00:00,19,52.92,48.47,4.450000000000003
DK2 day-ahead block,persistence,2019-10-01 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-02 19:00:00+00:00,20,50.02,40.21,9.810000000000002
DK2 day-ahead block,persistence,2019-10-01 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-02 20:00:00+00:00,21,45.06,34.69,10.370000000000005
DK2 day-ahead block,persistence,2019-10-01 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-02 21:00:00+00:00,22,35.44,32.98,2.460000000000001
DK2 day-ahead block,persistence,2019-10-01 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-02 22:00:00+00:00,23,32.49,33.35,-0.8599999999999994
DK2 day-ahead block,persistence,2019-10-01 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-02 23:00:00+00:00,24,31.0,32.29,-1.2899999999999991
DK2 day-ahead block,persistence,2019-10-02 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-03 00:00:00+00:00,1,30.94,30.06,0.8800000000000026
DK2 day-ahead block,persistence,2019-10-02 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-03 01:00:00+00:00,2,31.32,30.06,1.2600000000000016
DK2 day-ahead block,persistence,2019-10-02 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-03 02:00:00+00:00,3,32.2,32.93,-0.7299999999999969
DK2 day-ahead block,persistence,2019-10-02 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-03 03:00:00+00:00,4,33.8,33.94,-0.14000000000000057
DK2 day-ahead block,persistence,2019-10-02 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-03 04:00:00+00:00,5,48.61,35.7,12.909999999999997
DK2 day-ahead block,persistence,2019-10-02 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-03 05:00:00+00:00,6,52.79,42.98,9.810000000000002
DK2 day-ahead block,persistence,2019-10-02 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-03 06:00:00+00:00,7,52.63,49.92,2.710000000000001
DK2 day-ahead block,persistence,2019-10-02 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-03 07:00:00+00:00,8,51.75,47.89,3.8599999999999994
DK2 day-ahead block,persistence,2019-10-02 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-03 08:00:00+00:00,9,50.0,46.8,3.200000000000003
DK2 day-ahead block,persistence,2019-10-02 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-03 09:00:00+00:00,10,48.04,47.61,0.4299999999999997
DK2 day-ahead block,persistence,2019-10-02 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-03 10:00:00+00:00,11,41.4,42.93,-1.5300000000000011
DK2 day-ahead block,persistence,2019-10-02 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-03 11:00:00+00:00,12,36.58,37.82,-1.240000000000002
DK2 day-ahead block,persistence,2019-10-02 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-03 12:00:00+00:00,13,35.22,36.74,-1.5200000000000031
DK2 day-ahead block,persistence,2019-10-02 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-03 13:00:00+00:00,14,34.92,36.86,-1.9399999999999977
DK2 day-ahead block,persistence,2019-10-02 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-03 14:00:00+00:00,15,35.17,40.4,-5.229999999999997
DK2 day-ahead block,persistence,2019-10-02 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-03 15:00:00+00:00,16,40.49,54.83,-14.339999999999996
DK2 day-ahead block,persistence,2019-10-02 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-03 16:00:00+00:00,17,48.01,58.83,-10.82
DK2 day-ahead block,persistence,2019-10-02 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-03 17:00:00+00:00,18,51.61,66.33,-14.719999999999999
DK2 day-ahead block,persistence,2019-10-02 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-03 18:00:00+00:00,19,48.47,53.53,-5.060000000000002
DK2 day-ahead block,persistence,2019-10-02 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-03 19:00:00+00:00,20,40.21,48.06,-7.850000000000001
DK2 day-ahead block,persistence,2019-10-02 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-03 20:00:00+00:00,21,34.69,45.59,-10.900000000000006
DK2 day-ahead block,persistence,2019-10-02 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-03 21:00:00+00:00,22,32.98,35.93,-2.950000000000003
DK2 day-ahead block,persistence,2019-10-02 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-03 22:00:00+00:00,23,33.35,37.49,-4.140000000000001
DK2 day-ahead block,persistence,2019-10-02 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-03 23:00:00+00:00,24,32.29,34.96,-2.6700000000000017
DK2 day-ahead block,persistence,2019-10-03 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-04 00:00:00+00:00,1,30.06,34.18,-4.120000000000001
DK2 day-ahead block,persistence,2019-10-03 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-04 01:00:00+00:00,2,30.06,33.78,-3.7200000000000024
DK2 day-ahead block,persistence,2019-10-03 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-04 02:00:00+00:00,3,32.93,34.71,-1.7800000000000011
DK2 day-ahead block,persistence,2019-10-03 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-04 03:00:00+00:00,4,33.94,35.66,-1.7199999999999989
DK2 day-ahead block,persistence,2019-10-03 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-04 04:00:00+00:00,5,35.7,43.33,-7.6299999999999955
DK2 day-ahead block,persistence,2019-10-03 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-04 05:00:00+00:00,6,42.98,48.77,-5.790000000000006
DK2 day-ahead block,persistence,2019-10-03 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-04 06:00:00+00:00,7,49.92,61.71,-11.79
DK2 day-ahead block,persistence,2019-10-03 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-04 07:00:00+00:00,8,47.89,67.4,-19.510000000000005
DK2 day-ahead block,persistence,2019-10-03 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-04 08:00:00+00:00,9,46.8,66.72,-19.92
DK2 day-ahead block,persistence,2019-10-03 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-04 09:00:00+00:00,10,47.61,66.7,-19.090000000000003
DK2 day-ahead block,persistence,2019-10-03 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-04 10:00:00+00:00,11,42.93,57.06,-14.130000000000003
DK2 day-ahead block,persistence,2019-10-03 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-04 11:00:00+00:00,12,37.82,47.78,-9.96
DK2 day-ahead block,persistence,2019-10-03 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-04 12:00:00+00:00,13,36.74,45.35,-8.61
DK2 day-ahead block,persistence,2019-10-03 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-04 13:00:00+00:00,14,36.86,47.93,-11.07
DK2 day-ahead block,persistence,2019-10-03 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-04 14:00:00+00:00,15,40.4,49.49,-9.090000000000003
DK2 day-ahead block,persistence,2019-10-03 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-04 15:00:00+00:00,16,54.83,50.05,4.780000000000001
DK2 day-ahead block,persistence,2019-10-03 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-04 16:00:00+00:00,17,58.83,50.27,8.559999999999995
DK2 day-ahead block,persistence,2019-10-03 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-04 17:00:00+00:00,18,66.33,53.52,12.809999999999995
DK2 day-ahead block,persistence,2019-10-03 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-04 18:00:00+00:00,19,53.53,49.22,4.310000000000002
DK2 day-ahead block,persistence,2019-10-03 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-04 19:00:00+00:00,20,48.06,40.5,7.560000000000002
DK2 day-ahead block,persistence,2019-10-03 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-04 20:00:00+00:00,21,45.59,35.87,9.720000000000006
DK2 day-ahead block,persistence,2019-10-03 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-04 21:00:00+00:00,22,35.93,34.35,1.5799999999999983
DK2 day-ahead block,persistence,2019-10-03 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-04 22:00:00+00:00,23,37.49,34.85,2.6400000000000006
DK2 day-ahead block,persistence,2019-10-03 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-04 23:00:00+00:00,24,34.96,34.32,0.6400000000000006
DK2 day-ahead block,persistence,2019-10-04 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-05 00:00:00+00:00,1,34.18,33.21,0.9699999999999989
DK2 day-ahead block,persistence,2019-10-04 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-05 01:00:00+00:00,2,33.78,32.35,1.4299999999999997
DK2 day-ahead block,persistence,2019-10-04 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-05 02:00:00+00:00,3,34.71,32.21,2.5
DK2 day-ahead block,persistence,2019-10-04 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-05 03:00:00+00:00,4,35.66,32.92,2.739999999999995
DK2 day-ahead block,persistence,2019-10-04 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-05 04:00:00+00:00,5,43.33,33.92,9.409999999999997
DK2 day-ahead block,persistence,2019-10-04 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-05 05:00:00+00:00,6,48.77,34.49,14.280000000000001
DK2 day-ahead block,persistence,2019-10-04 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-05 06:00:00+00:00,7,61.71,35.74,25.97
DK2 day-ahead block,persistence,2019-10-04 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-05 07:00:00+00:00,8,67.4,42.95,24.450000000000003
DK2 day-ahead block,persistence,2019-10-04 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-05 08:00:00+00:00,9,66.72,39.96,26.759999999999998
DK2 day-ahead block,persistence,2019-10-04 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-05 09:00:00+00:00,10,66.7,37.7,29.0
DK2 day-ahead block,persistence,2019-10-04 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-05 10:00:00+00:00,11,57.06,37.18,19.880000000000003
DK2 day-ahead block,persistence,2019-10-04 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-05 11:00:00+00:00,12,47.78,36.51,11.270000000000003
DK2 day-ahead block,persistence,2019-10-04 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-05 12:00:00+00:00,13,45.35,35.93,9.420000000000002
DK2 day-ahead block,persistence,2019-10-04 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-05 13:00:00+00:00,14,47.93,36.27,11.659999999999997
DK2 day-ahead block,persistence,2019-10-04 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-05 14:00:00+00:00,15,49.49,38.05,11.440000000000005
DK2 day-ahead block,persistence,2019-10-04 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-05 15:00:00+00:00,16,50.05,43.59,6.459999999999994
DK2 day-ahead block,persistence,2019-10-04 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-05 16:00:00+00:00,17,50.27,48.11,2.1600000000000037
DK2 day-ahead block,persistence,2019-10-04 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-05 17:00:00+00:00,18,53.52,52.09,1.4299999999999997
DK2 day-ahead block,persistence,2019-10-04 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-05 18:00:00+00:00,19,49.22,49.75,-0.5300000000000011
DK2 day-ahead block,persistence,2019-10-04 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-05 19:00:00+00:00,20,40.5,41.0,-0.5
DK2 day-ahead block,persistence,2019-10-04 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-05 20:00:00+00:00,21,35.87,40.0,-4.130000000000003
DK2 day-ahead block,persistence,2019-10-04 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-05 21:00:00+00:00,22,34.35,35.9,-1.5499999999999972
DK2 day-ahead block,persistence,2019-10-04 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-05 22:00:00+00:00,23,34.85,35.35,-0.5
DK2 day-ahead block,persistence,2019-10-04 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-05 23:00:00+00:00,24,34.32,34.64,-0.3200000000000003
DK2 day-ahead block,persistence,2019-10-05 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-06 00:00:00+00:00,1,33.21,34.03,-0.8200000000000003
DK2 day-ahead block,persistence,2019-10-05 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-06 01:00:00+00:00,2,32.35,33.58,-1.2299999999999969
DK2 day-ahead block,persistence,2019-10-05 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-06 02:00:00+00:00,3,32.21,33.61,-1.3999999999999986
DK2 day-ahead block,persistence,2019-10-05 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-06 03:00:00+00:00,4,32.92,33.85,-0.9299999999999997
DK2 day-ahead block,persistence,2019-10-05 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-06 04:00:00+00:00,5,33.92,34.02,-0.10000000000000142
DK2 day-ahead block,persistence,2019-10-05 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-06 05:00:00+00:00,6,34.49,34.28,0.21000000000000085
DK2 day-ahead block,persistence,2019-10-05 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-06 06:00:00+00:00,7,35.74,35.03,0.7100000000000009
DK2 day-ahead block,persistence,2019-10-05 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-06 07:00:00+00:00,8,42.95,35.85,7.100000000000001
DK2 day-ahead block,persistence,2019-10-05 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-06 08:00:00+00:00,9,39.96,36.55,3.4100000000000037
DK2 day-ahead block,persistence,2019-10-05 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-06 09:00:00+00:00,10,37.7,36.52,1.1799999999999997
DK2 day-ahead block,persistence,2019-10-05 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-06 10:00:00+00:00,11,37.18,36.08,1.1000000000000014
DK2 day-ahead block,persistence,2019-10-05 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-06 11:00:00+00:00,12,36.51,35.69,0.8200000000000003
DK2 day-ahead block,persistence,2019-10-05 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-06 12:00:00+00:00,13,35.93,35.43,0.5
DK2 day-ahead block,persistence,2019-10-05 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-06 13:00:00+00:00,14,36.27,35.47,0.8000000000000043
DK2 day-ahead block,persistence,2019-10-05 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-06 14:00:00+00:00,15,38.05,35.74,2.309999999999995
DK2 day-ahead block,persistence,2019-10-05 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-06 15:00:00+00:00,16,43.59,36.64,6.950000000000003
